"fdc_id","brand_description","expiration_date","label_weight","location","acquisition_date","sales_type","sample_lot_nbr","sell_by_date","store_city","store_name","store_state","upc_code"
"333925","SAFEWAY CANNED TUNA","2013-07-14","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","21130356126"
"333926","SHOP RITE TUNA","2014-07-01","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","41190046188"
"333927","SAFEWAY CANNED TUNA","2013-07-14","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","21130356126"
"333932","KROGER TUNA","2014-07-01","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","11110890849"
"333933","GREAT VALUE CANNED TUNA.","2014-09-30","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","78742082752"
"333934","GREAT VALUE CANNED TUNA.","2014-09-30","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","78742082752"
"333935","KROGER TUNA","2014-07-01","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","11110890849"
"333936","KROGER TUNA","2014-07-01","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","11110890849"
"333937","GREAT VALUE CANNED TUNA.","2014-09-30","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","78742082752"
"333938","GREAT VALUE CANNED TUNA.","2014-09-30","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","78742082752"
"333939","KROGER TUNA","2014-07-01","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","11110890849"
"333940","KROGER TUNA","2014-07-01","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","11110890849"
"333941","GREAT VALUE CANNED TUNA.","2014-09-30","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","78742082752"
"333942","KROGER TUNA","2014-07-01","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","11110890849"
"333943","GREAT VALUE CANNED TUNA.","2014-09-30","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","78742082752"
"333944","KROGER TUNA","2014-07-01","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","11110890849"
"333945","GREAT VALUE CANNED TUNA.","2014-09-30","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","78742082752"
"333946","GREAT VALUE CANNED TUNA.","2014-09-30","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","78742082752"
"333947","KROGER TUNA","2014-07-01","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","11110890849"
"333964","GREAT VALUE CANNED TUNA","2014-06-23","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","78742082752"
"333965","GREAT VALUE CANNED TUNA","2014-06-23","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","78742082752"
"333966","SAFEWAY TUNA","2013-06-30","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","21130356126"
"333967","SAFEWAY TUNA","2013-06-30","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","21130356126"
"333968","GREAT VALUE CANNED TUNA","2014-06-23","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","78742082752"
"333969","SAFEWAY TUNA","2013-06-30","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","21130356126"
"333970","GREAT VALUE CANNED TUNA","2014-06-23","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","78742082752"
"333971","SAFEWAY TUNA","2013-06-30","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","21130356126"
"333972","GREAT VALUE CANNED TUNA","2014-06-23","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","78742082752"
"333973","SAFEWAY TUNA","2013-06-30","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","21130356126"
"333974","GREAT VALUE CANNED TUNA","2014-06-23","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","78742082752"
"333975","SAFEWAY TUNA","2013-06-30","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","21130356126"
"333976","GREAT VALUE CANNED TUNA","2014-06-23","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","78742082752"
"333977","GREAT VALUE CANNED TUNA","2014-06-23","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","78742082752"
"333978","SAFEWAY TUNA","2013-06-30","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","21130356126"
"333979","SAFEWAY TUNA","2013-06-30","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","21130356126"
"324159","","2014-03-25","","","2012-11-27","Retail store","","","PLEASANTON","Albertsons","CA","834183007057"
"324160","","2014-02-10","","","2012-11-26","Retail store","","","CHAPEL HILL","Harris Teeter","NC","834183007057"
"324161","","2014-03-25","","","2012-11-27","Retail store","","","PLEASANTON","Albertsons","CA","834183007057"
"324162","","2014-02-10","","","2012-11-26","Retail store","","","CHAPEL HILL","Harris Teeter","NC","834183007057"
"324166","SOUTHERN MEATS","","","","2012-11-26","Retail store","","","BIRMINGHAM","Piggly Wiggly","AL","692243852890"
"324167","KROGER ONION RINGS","2013-09-01","","","2012-11-26","Retail store","","","PORT HURON","Kroger Store","MI","11110873057"
"324171","ORE IDA","2013-07-28","","","2012-11-27","Retail store","","","PLEASANTON","Albertsons","CA","13120014284"
"324172","ORE IDA","2013-10-28","","","2012-11-26","Retail store","","","CHAPEL HILL","Harris Teeter","NC","13120014284"
"324173","ORE IDA","2013-09-28","","","2012-11-27","Retail store","","","PLEASANTON","Albertsons","CA","13120014284"
"324174","ORE IDA","2013-10-28","","","2012-11-26","Retail store","","","CHAPEL HILL","Harris Teeter","NC","13120014284"
"324178","","2013-12-16","","","2012-11-26","Retail store","6906216800:41","","BELTON","Price Chopper Supermarket","MO","834183001055"
"324179","","2014-03-14","","","2012-11-26","Retail store","","","WEST PALM BEACH","WalMart SuperCenter","FL","834183007057"
"324180","","2014-03-14","","","2012-11-26","Retail store","","","WEST PALM BEACH","WalMart SuperCenter","FL","834183007057"
"324181","","2013-12-16","","","2012-11-26","Retail store","6906216800:41","","BELTON","Price Chopper Supermarket","MO","834183001055"
"324196","ORE IDA","2013-09-28","","","2012-11-27","Retail store","","","CHICO","Winco Foods","CA","13120014284"
"324197","ORE IDA","2013-10-28","","","2012-11-27","Retail store","","","SIMSBURY","Stop & Shop","CT","13120014284"
"324198","ORE IDA","2013-10-28","","","2012-11-27","Retail store","","","SIMSBURY","Stop & Shop","CT","13120014284"
"324199","ORE IDA","2013-09-28","","","2012-11-27","Retail store","","","CHICO","Winco Foods","CA","13120014284"
"324215","","2014-02-14","","","2012-11-24","Retail store","","","DENVER","Safeway","CO","834183007057"
"324216","","2014-02-14","","","2012-11-27","Retail store","","","CANTON","Shop Rite","CT","834183007057"
"324217","","2014-02-14","","","2012-11-27","Retail store","","","CANTON","Shop Rite","CT","834183007057"
"324218","","2014-02-14","","","2012-11-24","Retail store","","","DENVER","Safeway","CO","834183007057"
"324234","ORE IDA","2013-10-28","","","2012-12-02","Retail store","","","COLLEGE POINT","Waldbaum","NY","13120008566"
"324235","ORE IDA","2013-09-28","","","2012-12-02","Retail store","","","TULSA","WalMart Supercenter","OK","13120014284"
"324236","ORE IDA","2013-10-28","","","2012-12-02","Retail store","","","COLLEGE POINT","Waldbaum","NY","13120008566"
"324237","ORE IDA","2013-09-28","","","2012-12-02","Retail store","","","TULSA","WalMart Supercenter","OK","13120014284"
"324253","","2014-01-25","","","2012-11-26","Retail store","","","INDIANAPOLIS","Marsh","IN","834183001055"
"324254","","2014-02-14","","","2012-12-02","Retail store","","","COLLEGE POINT","Waldbaum","NY","834183001055"
"324255","","2014-01-25","","","2012-11-26","Retail store","","","INDIANAPOLIS","Marsh","IN","834183001055"
"324256","","2014-02-14","","","2012-12-02","Retail store","","","COLLEGE POINT","Waldbaum","NY","834183001055"
"324260","KROGER ONION RINGS","2013-10-01","","","2012-11-25","Retail store","","","ANDERSON","Pay Less Super Market","IN","11110873057"
"324261","KROGER ONION RINGS","2013-10-01","","","2012-11-25","Retail store","","","ANDERSON","Pay Less Super Market","IN","11110873057"
"324262","KROGER SWEET ONION RINGS","2013-08-01","","","2012-11-26","Retail store","","","DENVER","King Soopers Store","CO","11110889591"
"324263","KROGER SWEET ONION RINGS","2013-08-01","","","2012-11-26","Retail store","","","DENVER","King Soopers Store","CO","11110889591"
"324279","ORE IDA","2013-10-28","","","2012-11-26","Retail store","","","LAKE WORTH","PUBLIX","FL","13120014284"
"324280","ORE IDA","2013-09-28","","","2012-11-26","Retail store","","","BELTON","Hy-Vee","MO","13120014284"
"324281","ORE IDA","2013-10-28","","","2012-11-26","Retail store","","","LAKE WORTH","PUBLIX","FL","13120014284"
"324282","ORE IDA","2013-09-28","","","2012-11-26","Retail store","","","BELTON","Hy-Vee","MO","13120014284"
"324298","","2014-02-28","","","2012-12-02","Retail store","","","TULSA","WalMart Supercenter","OK","834183007057"
"324299","","2014-03-14","","","2012-11-26","Retail store","","","BESSEMER","WalMart Supercenter","AL","834183007057"
"324300","","2014-02-28","","","2012-12-02","Retail store","","","TULSA","WalMart Supercenter","OK","834183007057"
"324301","","2014-03-14","","","2012-11-26","Retail store","","","BESSEMER","WalMart Supercenter","AL","834183007057"
"324319","","2014-05-02","","","2013-05-04","Retail store","","","LAKE WORTH","Publix Super Market","FL","54100000606"
"324320","","2014-05-05","","","2013-05-05","Retail store","","","BELTON","Hy-Vee","MO","54100000606"
"324321","","2014-05-02","","","2013-05-04","Retail store","","","LAKE WORTH","Publix Super Market","FL","54100000606"
"324322","","2014-05-05","","","2013-05-05","Retail store","","","BELTON","Hy-Vee","MO","54100000606"
"324326","","2013-06-05","","","2013-05-06","Retail store","3 2 090911","","CARRBORO","Food Lion","NC","54100020604"
"324327","","2014-05-20","","","2013-05-07","Retail store","","","FOSTER CITY","Lucky Supermarket","CA","54100000606"
"324328","","2013-06-05","","","2013-05-06","Retail store","3 2 090911","","CARRBORO","Food Lion","NC","54100020604"
"324329","","2014-05-20","","","2013-05-07","Retail store","","","FOSTER CITY","Lucky Supermarket","CA","54100000606"
"324333","","2014-04-24","","","2013-05-06","Retail store","","","ANDERSON","Pay Less Super Market","IN","54100000606"
"324334","","2014-04-24","","","2013-05-06","Retail store","","","ANDERSON","Pay Less Super Market","IN","54100000606"
"324335","","2014-05-25","","","2013-05-05","Retail store","","","FLUSHING","Pathmark Supermarket","NY","54100000606"
"324336","","2014-05-25","","","2013-05-05","Retail store","","","FLUSHING","Pathmark Supermarket","NY","54100000606"
"324340","","2014-05-12","","","2013-05-06","Retail store","","","DENVER","Safeway","CO","54100000606"
"324341","","2014-05-08","","","2013-05-06","Retail store","","","WATERBURY","Price Chopper","CT","54100000606"
"324342","","2014-05-12","","","2013-05-06","Retail store","","","DENVER","Safeway","CO","54100000606"
"324343","","2014-05-08","","","2013-05-06","Retail store","","","WATERBURY","Price Chopper","CT","54100000606"
"324353","","2013-06-21","","","2013-05-06","Retail store","","","ANDERSON","Pay Less Super Market","IN","44700092408"
"324354","","2013-06-21","","","2013-05-06","Retail store","","","ANDERSON","Pay Less Super Market","IN","44700092408"
"324355","","2013-06-21","","","2013-05-05","Retail store","","","FLUSHING","Pathmark Supermarket","NY","44700092408"
"324356","","2013-06-21","","","2013-05-05","Retail store","","","FLUSHING","Pathmark Supermarket","NY","44700092408"
"324360","","2013-06-30","","","2013-05-06","Retail store","","","CARRBORO","Food Lion","NC","44700092408"
"324361","","2013-06-30","","","2013-05-06","Retail store","","","CARRBORO","Food Lion","NC","44700092408"
"324362","","2013-07-04","","","2013-05-07","Retail store","","","FOSTER CITY","Lucky Supermarket","CA","44700092408"
"324363","","2013-07-04","","","2013-05-07","Retail store","","","FOSTER CITY","Lucky Supermarket","CA","44700092408"
"324367","","2014-04-20","","","2013-05-04","Retail store","","","PORT HURON","Kroger Store","MI","54100000606"
"324368","","2014-05-15","","","2013-05-10","Retail store","","","SAPULPA","WalMart SuperCenter","OK","54100000606"
"324369","","2014-04-20","","","2013-05-04","Retail store","","","PORT HURON","Kroger Store","MI","54100000606"
"324370","","2014-05-15","","","2013-05-10","Retail store","","","SAPULPA","WalMart SuperCenter","OK","54100000606"
"324384","","2014-06-01","","","2013-05-05","Retail store","","","PARADISE","Safeway","CA","54100000606"
"324385","","2014-06-01","","","2013-05-05","Retail store","","","PARADISE","Safeway","CA","54100000606"
"324386","","2014-05-07","","","2013-05-04","Retail store","","","BESSEMER","WalMart Supercenter","AL","54100000606"
"324387","","2014-05-07","","","2013-05-04","Retail store","","","BESSEMER","WalMart Supercenter","AL","54100000606"
"324402","","2013-07-13","","","2013-05-06","Retail store","","","WATERBURY","Price Chopper","CT","44700092408"
"324403","","2013-06-23","","","2013-05-06","Retail store","","","DENVER","Safeway","CO","44700092408"
"324404","","2013-07-13","","","2013-05-06","Retail store","","","WATERBURY","Price Chopper","CT","44700092408"
"324405","","2013-06-23","","","2013-05-06","Retail store","","","DENVER","Safeway","CO","44700092408"
"324415","","2013-07-10","","","2013-05-04","Retail store","","","PORT HURON","Kroger Store","MI","44700092408"
"324416","","2013-07-06","","","2013-05-10","Retail store","","","GLENPOOL ","Warehouse Market Foods","OK","44700092408"
"324417","","2013-06-16","","","2013-05-04","Retail store","","","PORT HURON","Kroger Store","MI","44700092408"
"324418","","2013-07-06","","","2013-05-10","Retail store","","","GLENPOOL ","Warehouse Market Foods","OK","44700092408"
"324422","","2013-06-26","","","2013-05-05","Retail store","","","PARADISE","Safeway","CA","44700092408"
"324423","","2013-06-26","","","2013-05-05","Retail store","","","PARADISE","Safeway","CA","44700092408"
"324424","","2013-07-06","","","2013-05-04","Retail store","","","BESSEMER","WalMart Supercenter","AL","44700092408"
"324425","","2013-07-06","","","2013-05-04","Retail store","","","BESSEMER","WalMart Supercenter","AL","44700092408"
"324439","AMERICAS CHOICE KOSHER DILL SPEARS","2014-08-31","","","2013-05-05","Retail store","","","FLUSHING","Pathmark Supermarket","NY","754807477373"
"324440","SHOP RITE KOSHER DILL SPEARS","2015-01-19","","","2013-05-06","Retail store","","","WATERBURY","Price Chopper","CT","41190012442"
"324441","AMERICAS CHOICE KOSHER DILL SPEARS","2014-08-31","","","2013-05-05","Retail store","","","FLUSHING","Pathmark Supermarket","NY","754807477373"
"324442","SHOP RITE KOSHER DILL SPEARS","2015-01-19","","","2013-05-06","Retail store","","","WATERBURY","Price Chopper","CT","41190012442"
"324446","PUBLIX KOSHER DILL SPEARS PICKLES","2014-07-22","","","2013-05-04","Retail store","","","LAKE WORTH","Publix Super Market","FL","41415027282"
"324447","HY VEE KOSHER DILL SPEARS","2014-03-01","","","2013-05-05","Retail store","","","BELTON","Hy-Vee","MO","75450037036"
"324448","PUBLIX KOSHER DILL SPEARS PICKLES","2014-07-22","","","2013-05-04","Retail store","","","LAKE WORTH","Publix Super Market","FL","41415027282"
"324449","HY VEE KOSHER DILL SPEARS","2014-03-01","","","2013-05-05","Retail store","","","BELTON","Hy-Vee","MO","75450037036"
"324453","FOOD LION KOSHER DILL PICKLE SPEARS","2015-02-11","","","2013-05-06","Retail store","1FE0523A","","CARRBORO","Food Lion","NC","35826029850"
"324454","SUNNY SELECT KOSHER DILL SPEARS","2014-01-01","","","2013-05-07","Retail store","","","FOSTER CITY","Lucky Supermarket","CA","717544106739"
"324455","FOOD LION KOSHER DILL PICKLE SPEARS","2015-02-11","","","2013-05-06","Retail store","1FE0523A","","CARRBORO","Food Lion","NC","35826029850"
"324456","SUNNY SELECT KOSHER DILL SPEARS","2014-01-01","","","2013-05-07","Retail store","","","FOSTER CITY","Lucky Supermarket","CA","717544106739"
